mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,zero_crossing_rate,rms_energy,spectral_centroid,spectral_rolloff,spectral_bandwidth,tempo,harmonic,percussive,emotion,filename
-300.4138488769531,102.25952911376953,32.88786697387695,23.27248764038086,6.190677165985107,3.7165462970733643,3.8745553493499756,2.6371963024139404,-8.557291984558105,-9.533620834350586,-9.680078506469727,0.8110544085502625,-6.350711822509766,0.35766440629959106,0.27398425340652466,0.2669117748737335,0.3125189244747162,0.4032365381717682,0.2640776038169861,0.30867430567741394,0.4904578626155853,0.5065537095069885,0.43330129981040955,0.40064331889152527,0.33154022693634033,29.209833760339027,14.437135705489116,16.42125102594263,15.024448868704159,14.712734339497162,17.631720970599645,48.60354540846842,0.10494666466346154,0.04231112077832222,2328.209718220477,4552.2019606370195,2477.107538261347,123.046875,1.1546036375875701e-06,2.7782318738900358e-06,sad,sad.wav
-620.2732543945312,26.59606170654297,12.423368453979492,8.874029159545898,1.2593213319778442,20.720396041870117,-10.771637916564941,15.157748222351074,-12.532674789428711,13.213061332702637,-4.362010478973389,9.109764099121094,-4.666197776794434,0.4678286612033844,0.49300625920295715,0.4215748906135559,0.4242629110813141,0.486765056848526,0.5075244903564453,0.49939000606536865,0.515826404094696,0.5989502668380737,0.7686543464660645,0.7951345443725586,0.572568953037262,11.919861735354978,10.007588618892438,12.477541080142283,13.023379744725732,14.547004523409466,14.984168332693134,56.24847898478706,0.37626953125,0.001479780999943614,4506.355880203809,7576.788799579327,2868.6446623792253,112.34714673913044,-5.843510280101327e-06,-1.1304820873192511e-05,sad,sad1.wav
-511.2430419921875,62.188907623291016,46.21457290649414,20.144561767578125,5.794806957244873,9.579768180847168,-4.441781520843506,15.274164199829102,-12.451720237731934,11.477067947387695,-4.569587707519531,11.2982759475708,-5.853313446044922,0.30631890892982483,0.2686072289943695,0.27926862239837646,0.2743556499481201,0.2796655297279358,0.32439327239990234,0.5211508274078369,0.883553683757782,0.5932832956314087,0.3982763886451721,0.3745492100715637,0.37612301111221313,16.797857481157852,15.618775745027643,15.176070198340462,14.50806550302413,14.6236694197502,15.297595908603181,51.71924551368617,0.11687199519230769,0.0057031926698982716,3284.058231434581,7465.230243389423,3240.6772085896782,83.35433467741936,-6.678552745142952e-05,-1.2871925719082355e-05,sad,sad2.wav
-557.2677001953125,37.129371643066406,35.81696319580078,21.863513946533203,-7.156979560852051,-23.096633911132812,-24.17364501953125,-0.7415212988853455,-18.27739143371582,-12.436772346496582,-14.882750511169434,1.8100417852401733,-5.021953105926514,0.4510321617126465,0.35049593448638916,0.2875286638736725,0.2177746295928955,0.17632168531417847,0.15984085202217102,0.19080866873264313,0.29286158084869385,0.32948029041290283,0.3428650200366974,0.4407624900341034,0.577864944934845,15.246197628898637,16.737953268897204,19.107195532434616,18.00069488279311,18.784686372319502,17.258107421729566,49.527200735271755,0.25774489182692306,0.01258108951151371,3235.6740296679577,6389.067007211538,2753.9170098729164,107.666015625,-1.0732947885117028e-05,-5.990122645016527e-06,sad,sad3.wav
-353.7601623535156,96.75477600097656,-9.915163040161133,23.323150634765625,-2.696711778640747,5.772495269775391,-12.759087562561035,-2.9517667293548584,-7.562504291534424,11.02170467376709,-11.173750877380371,-0.6277027130126953,-5.656373977661133,0.5682696104049683,0.4870898723602295,0.4046385884284973,0.4509572386741638,0.42737138271331787,0.46304193139076233,0.5020202398300171,0.5291023254394531,0.5049968957901001,0.5267012119293213,0.5350485444068909,0.5802356600761414,19.39147211451916,14.373085667098351,15.964688407721898,15.50371342051877,17.03804271221304,17.816946817688137,50.333651859981,0.0975811298076923,0.0206607598811388,2290.2070902028954,4856.979604867788,2344.2549218691024,143.5546875,4.1406760828976985e-06,-8.271481419797055e-06,sad,sad4.wav
-509.42510986328125,89.68004608154297,16.18553924560547,7.432463645935059,-1.1820470094680786,-1.8041691780090332,-2.4675116539001465,1.552666425704956,-11.051846504211426,0.09515380859375,0.44675585627555847,-0.09997042268514633,-2.9912631511688232,0.5595695972442627,0.46615004539489746,0.4585026800632477,0.555834174156189,0.6639406681060791,0.6674351096153259,0.5982673764228821,0.5335149168968201,0.5058618187904358,0.5664152503013611,0.599913477897644,0.6268007159233093,19.53538760801467,13.868918749373606,15.149828860227846,15.349884612009166,14.960375771758994,14.88343708791987,46.59039251408623,0.1028094951923077,0.011414267122745514,2409.498162120103,5207.80517578125,2544.711256409621,129.19921875,0.00044095117482356727,-1.053423693520017e-05,sad,sad5.wav
-720.568359375,51.5518798828125,14.043435096740723,13.476286888122559,-9.82621955871582,4.932929039001465,-19.155717849731445,-2.9682812690734863,-12.334168434143066,1.916325569152832,0.6814249157905579,3.7626006603240967,2.9217703342437744,0.3857831358909607,0.33557137846946716,0.3387116491794586,0.3349432349205017,0.23335671424865723,0.2209446281194687,0.29274845123291016,0.5134155750274658,0.43267932534217834,0.2851819694042206,0.3029157519340515,0.4126562476158142,13.22493194554353,13.743143194201034,19.64827206623844,14.387002646145538,14.199208419822641,15.20258731679351,47.444151327391076,0.36181640625,0.0002656916622072458,3448.5869014693226,6829.752291165865,2866.7940934912804,151.99908088235293,-9.591552952770144e-06,-2.1616872345475713e-06,sad,sad6.wav
-639.7249145507812,47.8893928527832,19.49903106689453,17.666072845458984,4.9791717529296875,4.734954357147217,-3.9420833587646484,7.007991313934326,-4.34553861618042,1.1836670637130737,-3.6167757511138916,-1.9350671768188477,-2.020461320877075,0.5959983468055725,0.6492664217948914,0.7134372591972351,0.6654580235481262,0.587934672832489,0.5651285648345947,0.6767950654029846,0.790154218673706,0.7479134202003479,0.6388315558433533,0.6292451024055481,0.6078935265541077,19.728031277443133,10.673667458719697,13.567883157404196,13.367221520253342,14.225431000463512,15.036584362949288,44.80975492556826,0.2621056189903846,0.0015792741905897856,3878.9080481913206,7626.894906850962,3095.542284968021,287.109375,-1.827969026635401e-05,-6.129093890194781e-06,sad,sad7.wav
-422.3617858886719,60.135986328125,4.052005767822266,-5.138054847717285,-2.413938045501709,17.415340423583984,-3.823312282562256,-4.676096439361572,-5.942581653594971,6.7654128074646,-17.325958251953125,-2.5043578147888184,-10.850225448608398,0.40497466921806335,0.3396904766559601,0.5172820687294006,0.6384448409080505,0.8262021541595459,0.47980886697769165,0.3036821186542511,0.37785327434539795,0.48871204257011414,0.4030347168445587,0.41811755299568176,0.7627471685409546,30.811208846106663,12.809569151584624,12.767994301724814,16.04928563416281,18.12068844417418,14.919896285272094,50.65157585644174,0.19962815504807693,0.0027125489432364702,3587.372294370518,7973.496657151442,3170.9583966175437,172.265625,-9.432889783056453e-06,-1.6446696463390253e-05,sad,sad8.wav
-592.0006713867188,48.61799621582031,14.21220874786377,10.881375312805176,4.889139175415039,5.000997543334961,0.5514125227928162,2.603789806365967,-1.3069679737091064,2.16709303855896,-2.4164352416992188,2.0009407997131348,-2.1506998538970947,0.69580078125,0.7179858684539795,0.7380067110061646,0.7579686045646667,0.712277352809906,0.6653934121131897,0.6650697588920593,0.6815345287322998,0.7372500896453857,0.7832901477813721,0.7395400404930115,0.7011759877204895,12.595340942787779,10.179440571939676,12.609788077497765,12.404416077701148,13.501396311870478,13.674430961898285,44.82043397631278,0.23346228966346153,0.00048792321467772126,4007.5505145979714,8295.500863882211,3286.950401951291,135.99917763157896,-5.1068196626147255e-05,-1.5166829143709037e-05,sad,sad9.wav
-211.0249786376953,137.05397033691406,-11.42605209350586,-2.571657180786133,9.63112735748291,24.06542205810547,-16.006546020507812,13.343141555786133,14.60899543762207,7.66859245300293,-0.08364561200141907,-7.695076942443848,-0.41619789600372314,0.4677242338657379,0.4457266330718994,0.447164922952652,0.5025297999382019,0.5834695100784302,0.5788671970367432,0.41497403383255005,0.39933931827545166,0.5462945699691772,0.6020045280456543,0.5400677919387817,0.5115603804588318,19.40220759610956,14.236127145902444,14.188891632496658,14.493982773770808,21.784909986127577,19.25045612480304,45.19963429185335,0.06019422743055555,0.0776309072971344,1420.7569774622568,2368.2535807291665,1908.1372639104572,89.10290948275862,2.5733117581694387e-05,0.00025148846907541156,angry,angry.mp3
-231.04750061035156,99.4323501586914,-102.58248138427734,-6.175888538360596,-2.5399110317230225,-31.28341293334961,-14.894630432128906,-5.828619956970215,-9.088744163513184,3.8192291259765625,-10.261164665222168,-6.505115509033203,-23.769899368286133,0.2185748666524887,0.16975215077400208,0.240390807390213,0.34254810214042664,0.37072011828422546,0.42625653743743896,0.42919209599494934,0.4342922270298004,0.5421521067619324,0.45062434673309326,0.4222058951854706,0.392578661441803,15.69081989148496,15.69833872874074,18.961612748144642,17.50853343444837,19.009101913756325,26.41207178915759,50.18146280279824,0.1485877403846154,0.0793246179819107,2020.2850555335287,3084.8798076923076,1425.5857338737712,117.45383522727273,2.9812449611199554e-06,-1.5143679092943785e-06,angry,angry1.mp3
-195.3265380859375,73.03587341308594,-150.7909698486328,-52.40840148925781,-17.19194984436035,-8.955063819885254,0.13306863605976105,-0.4477326273918152,-17.105979919433594,5.686474323272705,-33.23738098144531,17.127120971679688,-7.844034194946289,0.5596780776977539,0.6432784795761108,0.8151482343673706,0.6414384841918945,0.3360901176929474,0.27509480714797974,0.29906922578811646,0.2720000445842743,0.24385032057762146,0.35443925857543945,0.5162485837936401,0.6119264364242554,20.18407614650214,10.60471466448477,14.682797306337305,16.653365112272052,17.896227508137194,31.019963453055468,54.96963495272664,0.1402911750637755,0.11587082594633102,2003.7852920954638,2885.44921875,1374.2484197170795,92.28515625,-1.509600799920463e-08,-4.759604905757442e-07,angry,angry2.mp3
-269.2364501953125,16.267040252685547,-30.433568954467773,11.552268028259277,-17.545297622680664,-21.416484832763672,-3.622577428817749,8.622507095336914,-13.892365455627441,-6.738378524780273,-7.176372528076172,-2.7212929725646973,-5.1463470458984375,0.4796495735645294,0.25172552466392517,0.22127516567707062,0.260876327753067,0.34955140948295593,0.34744909405708313,0.3266964256763458,0.3500421941280365,0.32930582761764526,0.39793556928634644,0.40388357639312744,0.5461137294769287,16.156714693694685,15.048599715833866,19.35980946983208,18.40874933025764,20.585420644315708,21.564016891642677,45.02462465814707,0.12722089213709678,0.09721352159976959,2804.2435081520357,5411.085559475807,2497.4268117703414,287.109375,2.5204757548635826e-05,3.194277724105632e-06,angry,angry3.mp3
-194.90118408203125,107.56475067138672,-19.6967830657959,-7.300456523895264,-7.2160964012146,-12.825601577758789,4.7781758308410645,-22.601289749145508,-31.762121200561523,-5.226401329040527,-36.011722564697266,-10.120743751525879,-8.184979438781738,0.3726239502429962,0.42328599095344543,0.2596810758113861,0.18534554541110992,0.19933950901031494,0.23878176510334015,0.2953183352947235,0.2855171263217926,0.3429650664329529,0.481693834066391,0.39401841163635254,0.32011550664901733,18.236857608770123,16.790064195098225,20.46942840493671,17.06793897002125,19.37736149300453,30.43186930849657,48.777719468812535,0.08996226486650485,0.15606167912483215,1755.1073761843875,3177.924472845874,2022.583147200084,184.5703125,-7.277466011146316e-06,-7.031009317870485e-06,angry,angry4.mp3
-256.95501708984375,0.32902997732162476,-104.21670532226562,18.794178009033203,-51.13241195678711,-4.3703999519348145,-11.128059387207031,2.5850651264190674,16.809968948364258,3.925936222076416,10.332731246948242,11.18348503112793,4.747636318206787,0.2962374985218048,0.3175971210002899,0.42355066537857056,0.4267125725746155,0.3534289598464966,0.21044769883155823,0.21468941867351532,0.31028032302856445,0.35710853338241577,0.2885705232620239,0.27707135677337646,0.2653958201408386,15.79841266753842,11.396145153966698,22.90290930529089,21.8127692058226,23.224266316762623,23.956083612711538,50.39957894370797,0.2136455829326923,0.08642808347940445,3032.3298725802306,4883.6476487379805,1771.2504115590473,161.4990234375,-3.734212805284187e-05,3.74242199541186e-06,angry,angry5.mp3
-203.20758056640625,78.74896240234375,-147.31398010253906,-58.53357696533203,-18.130218505859375,-9.752771377563477,0.3168141543865204,-10.054617881774902,-17.891939163208008,14.817008018493652,-33.78620529174805,16.261837005615234,-13.580078125,0.5004589557647705,0.5488344430923462,0.6577765345573425,0.6011210680007935,0.4313581585884094,0.5191699266433716,0.5572114586830139,0.5257964730262756,0.5823618173599243,0.5781245827674866,0.7093181610107422,0.6299167275428772,20.143608173945175,11.026579904224224,14.996079658242802,15.45464341892936,19.953548864518332,34.39925362973413,51.61703936430397,0.1353684413580247,0.10649944841861725,1944.5639867025993,2729.267035590278,1377.0343408097838,129.19921875,7.741794405546898e-08,-3.442914930928964e-07,angry,angry6.mp3
-209.75669860839844,98.2253189086914,-72.88700103759766,-8.583325386047363,-30.308481216430664,-4.735158920288086,-17.144594192504883,-4.733943939208984,-14.489267349243164,-4.770987033843994,-14.984578132629395,-4.87357759475708,-1.7808682918548584,0.32440537214279175,0.24627897143363953,0.23617754876613617,0.23515871167182922,0.257297158241272,0.3135836720466614,0.21328052878379822,0.21851809322834015,0.42108023166656494,0.4545055627822876,0.7117893099784851,0.5283350944519043,19.469186488799124,11.450760403630378,16.345217901668207,17.909051243420528,19.663600555162617,18.95236286198919,50.505580322151225,0.14410306490384617,0.09250712394714355,2156.998864397656,3720.192119891827,1744.5353717053736,112.34714673913044,1.4005669868311088e-07,-2.334725337505006e-07,angry,angry7.mp3
-216.43751525878906,128.04725646972656,-11.909285545349121,-21.549829483032227,-25.353910446166992,-9.178013801574707,-0.3726593255996704,-0.38402771949768066,-23.53871726989746,-4.520057201385498,-4.795440196990967,-13.066792488098145,-5.093045234680176,0.4836266040802002,0.5369991064071655,0.5459340810775757,0.48279592394828796,0.4183585047721863,0.4536694288253784,0.49459201097488403,0.5016534924507141,0.5250805020332336,0.5110560059547424,0.5245564579963684,0.4764935076236725,24.291360591016428,13.65238828168202,14.72111014131692,16.462857258094658,18.96000488831896,20.781714781549056,47.46935951992796,0.08459258497807018,0.07795052975416183,1659.1320841360891,2950.048828125,1969.702206803797,287.109375,-7.198780735961918e-07,-1.8377331798546948e-05,angry,angry8.mp3
-169.8162078857422,43.98078155517578,-86.36286926269531,-30.669191360473633,-52.57394790649414,-12.08751106262207,2.7711145877838135,9.17937183380127,-30.049571990966797,-10.340133666992188,-1.6025197505950928,-16.239683151245117,-9.773192405700684,0.16177372634410858,0.20313429832458496,0.19564127922058105,0.2385115772485733,0.37448829412460327,0.3542599081993103,0.23797406256198883,0.209629625082016,0.22052425146102905,0.49637845158576965,0.6634359359741211,0.2626292109489441,15.726232845882757,16.52460452746613,21.80568881223376,21.675975730135264,21.1062676098388,24.05494041364689,48.63178849539837,0.12170138888888889,0.2554429769515991,2306.356124019287,4115.9521484375,1899.9274814971193,129.19921875,-1.0621860155879403e-06,-6.649288025073474e-06,angry,angry9.mp3
-292.9063415527344,90.07904052734375,29.859952926635742,15.909515380859375,7.426424503326416,8.873955726623535,8.8541898727417,7.704596042633057,-2.401193618774414,-4.569958686828613,-14.470687866210938,0.6912989616394043,2.2053306102752686,0.5925621390342712,0.5979172587394714,0.4706922173500061,0.4498838186264038,0.49110907316207886,0.340553343296051,0.32600268721580505,0.36251574754714966,0.333812415599823,0.3231039047241211,0.3471086323261261,0.43117383122444153,27.356469867392192,15.361741921300311,15.04136694303855,15.768568037369649,15.84901611152964,17.063900427959283,47.879728143797195,0.13752629206730768,0.04187067225575447,2712.015260854643,5303.296649639423,2667.795063129467,161.4990234375,1.71955196037743e-06,-1.3337129303181428e-06,surprise,surprised.wav
-523.5192260742188,41.854026794433594,20.507762908935547,14.202398300170898,0.6506962776184082,19.408124923706055,-11.978065490722656,10.43568229675293,-14.686442375183105,10.33228874206543,-11.909687995910645,0.9569345116615295,-8.53835391998291,0.3707152307033539,0.40131136775016785,0.38426581025123596,0.4161892533302307,0.44892534613609314,0.43440231680870056,0.37746527791023254,0.3567219078540802,0.39004582166671753,0.42749306559562683,0.5014545321464539,0.42523840069770813,17.78836661961572,13.351657921235702,15.090982786118097,13.093503819541588,15.450182973912566,15.339902174522281,56.85842351315349,0.2171612079326923,0.008096660487353802,3660.8264865482834,7069.184945913462,2745.90490300332,161.4990234375,-2.212563413195312e-05,-1.4844750694464892e-05,surprise,surprised1.wav
-478.133544921875,77.0662841796875,27.828311920166016,17.714998245239258,-3.4043312072753906,16.973546981811523,-14.529197692871094,9.1287260055542,-19.668964385986328,8.759895324707031,-8.628984451293945,9.650670051574707,-3.6222262382507324,0.40318578481674194,0.44475188851356506,0.39894577860832214,0.31227511167526245,0.24193865060806274,0.31200605630874634,0.4873809516429901,0.8045341968536377,0.693936288356781,0.46567007899284363,0.3764801621437073,0.38929468393325806,13.588111045421543,13.270754956348563,15.887392782980568,13.536203346216704,14.695302572400747,14.651985651159507,53.29234492726992,0.14070387620192307,0.002274520695209503,3020.280116269335,7017.836538461538,2991.6112899963746,99.38401442307692,-5.557579061132856e-05,-1.122143385146046e-05,surprise,surprised2.wav
-459.57403564453125,44.72362518310547,17.46230125427246,-2.345700263977051,-30.111467361450195,-21.439878463745117,-27.66698455810547,-4.995119094848633,-14.772701263427734,-10.903463363647461,-12.49528980255127,-1.3782949447631836,-8.788736343383789,0.3586813807487488,0.3343733549118042,0.33956196904182434,0.2945775091648102,0.27057960629463196,0.2857391834259033,0.2983053922653198,0.362186074256897,0.4311787784099579,0.3676106035709381,0.40800729393959045,0.4306224584579468,15.704835754431581,17.694791271168327,18.462054924319315,19.395186005403364,18.138003941422497,17.78257459349228,50.08070880282487,0.20276817908653846,0.020013615489006042,2829.965605139699,5699.259127103365,2564.7273295518753,151.99908088235293,-6.406769443856319e-06,-4.0824029383657034e-06,surprise,surprised3.wav
-308.5054016113281,70.35810089111328,2.415682792663574,20.308162689208984,-7.530304908752441,16.330244064331055,-18.37743377685547,-5.324380397796631,0.21027174592018127,4.7821125984191895,-7.969751834869385,-3.013777017593384,-8.214131355285645,0.587917685508728,0.5227484107017517,0.44708049297332764,0.4111102223396301,0.41153016686439514,0.44177693128585815,0.4356068968772888,0.4785541296005249,0.5329682230949402,0.567789614200592,0.6020310521125793,0.6348423957824707,15.738388405199906,14.124329785222605,15.660697452386373,14.363168855543972,16.80143066339133,16.255802941863806,51.77421933689704,0.13746619591346154,0.04776129499077797,2718.310991587968,5725.5958909254805,2516.375099772594,161.4990234375,4.978044216841226e-07,-1.2263642929610796e-05,surprise,surprised4.wav
-453.6334533691406,86.47533416748047,12.13302993774414,2.992258071899414,1.7797361612319946,-4.0434112548828125,-5.00373649597168,1.7606549263000488,-13.787063598632812,0.26296186447143555,0.0067535401321947575,-1.614681363105774,-4.294304847717285,0.5049391388893127,0.5001245737075806,0.5130630731582642,0.5825448036193848,0.6023260354995728,0.552031934261322,0.5805158019065857,0.6106483340263367,0.5876270532608032,0.5933266878128052,0.650573194026947,0.595116913318634,17.90357169925193,12.540925178170165,14.760382402406814,14.77724729768134,16.064470405159703,15.55802443572244,47.29690299667307,0.09989107572115384,0.0167026836425066,2421.401985843237,5248.055701622596,2611.576758244164,107.666015625,0.00045886533916927874,-2.0447721908567473e-05,surprise,surprised5.wav
-728.6118774414062,41.11431121826172,13.29879379272461,9.921477317810059,-4.621156215667725,12.765933990478516,-10.249292373657227,4.6858415603637695,-7.305858612060547,3.0078558921813965,-1.6013871431350708,0.2966437339782715,1.209623098373413,0.5081039667129517,0.3786558508872986,0.366563618183136,0.3541475534439087,0.31272897124290466,0.2732481062412262,0.29441577196121216,0.42773374915122986,0.5863274931907654,0.41243094205856323,0.3630371689796448,0.5378543734550476,12.732793370123185,13.997264856378951,16.529781951047433,15.421312875572847,14.752321099987142,15.102863857042996,47.84083923037135,0.46533203125,0.00019700994016602635,3968.7419300904216,7306.381460336538,2920.8101287079303,161.4990234375,-7.66498033044627e-06,-3.480052328086458e-06,surprise,surprised6.wav
